keyword,cluster,intent,language,priority,target_url,coverage,exam_ids,basis
odisha sssc signature size,exam-file-size,informational,en,1,/exam/osssc-combined-recruitment-examination/rules,explains,osssc-combined-recruitment-examination,record osssc-combined-recruitment-examination
ojee photo size,exam-file-size,informational,en,1,/exam/odisha-joint-entrance-examination-ojee/rules,explains,odisha-joint-entrance-examination-ojee,record odisha-joint-entrance-examination-ojee
ojee signature size,exam-file-size,informational,en,1,/exam/odisha-joint-entrance-examination-ojee/rules,explains,odisha-joint-entrance-examination-ojee,record odisha-joint-entrance-examination-ojee
osssc photo size,exam-file-size,informational,en,1,/exam/osssc-combined-recruitment-examination/rules,explains,osssc-combined-recruitment-examination,record osssc-combined-recruitment-examination
osssc signature size,exam-file-size,informational,en,1,/exam/osssc-combined-recruitment-examination/rules,explains,osssc-combined-recruitment-examination,record osssc-combined-recruitment-examination
polycet photo size,exam-file-size,informational,en,1,/exam/ap-polycet/rules,explains,ap-polycet,record ap-polycet
polycet signature size,exam-file-size,informational,en,1,/exam/ap-polycet/rules,explains,ap-polycet,record ap-polycet
ptet photo size,exam-file-size,informational,en,1,/exam/rajasthan-pre-teacher-education-test/rules,explains,rajasthan-pre-teacher-education-test,record rajasthan-pre-teacher-education-test
ptet signature size,exam-file-size,informational,en,1,/exam/rajasthan-pre-teacher-education-test/rules,explains,rajasthan-pre-teacher-education-test,record rajasthan-pre-teacher-education-test
railway group d photo size,exam-file-size,informational,en,1,/exam/rrb-level-1-posts-cen-08-2024/rules,explains,rrb-level-1-posts-cen-08-2024,record rrb-level-1-posts-cen-08-2024
railway group d signature size,exam-file-size,informational,en,1,/exam/rrb-level-1-posts-cen-08-2024/rules,explains,rrb-level-1-posts-cen-08-2024,record rrb-level-1-posts-cen-08-2024
railway junior engineer signature size,exam-file-size,informational,en,1,/exam/rrb-je-dms-cma/rules,explains,rrb-je-dms-cma,record rrb-je-dms-cma
railway ntpc photo size,exam-file-size,informational,en,1,/exam/rrb-ntpc-graduate-cen-05-2024/rules,explains,rrb-ntpc-graduate-cen-05-2024,record rrb-ntpc-graduate-cen-05-2024
railway ntpc signature size,exam-file-size,informational,en,1,/exam/rrb-ntpc-graduate-cen-05-2024/rules,explains,rrb-ntpc-graduate-cen-05-2024,record rrb-ntpc-graduate-cen-05-2024
railway paramedical signature size,exam-file-size,informational,en,1,/exam/rrb-paramedical-categories/rules,explains,rrb-paramedical-categories,record rrb-paramedical-categories
railway protection force constable photo size,exam-file-size,informational,en,1,/exam/rpf-constable/rules,explains,rpf-constable,record rpf-constable
railway protection force constable signature size,exam-file-size,informational,en,1,/exam/rpf-constable/rules,explains,rpf-constable,record rpf-constable
railway protection force sub inspector photo size,exam-file-size,informational,en,1,/exam/rpf-sub-inspector/rules,explains,rpf-sub-inspector,record rpf-sub-inspector
railway protection force sub inspector signature size,exam-file-size,informational,en,1,/exam/rpf-sub-inspector/rules,explains,rpf-sub-inspector,record rpf-sub-inspector
railway section controller signature size,exam-file-size,informational,en,1,/exam/rrb-section-controller/rules,explains,rrb-section-controller,record rrb-section-controller
railway technician signature size,exam-file-size,informational,en,1,/exam/rrb-technician/rules,explains,rrb-technician,record rrb-technician
rajasthan bstc photo size,exam-file-size,informational,en,1,/exam/rajasthan-pre-d-el-ed-examination-bstc/rules,explains,rajasthan-pre-d-el-ed-examination-bstc,record rajasthan-pre-d-el-ed-examination-bstc
rajasthan bstc signature size,exam-file-size,informational,en,1,/exam/rajasthan-pre-d-el-ed-examination-bstc/rules,explains,rajasthan-pre-d-el-ed-examination-bstc,record rajasthan-pre-d-el-ed-examination-bstc
rajasthan cet 12th level signature size,exam-file-size,informational,en,1,/exam/rajasthan-cet-senior-secondary-level/rules,explains,rajasthan-cet-senior-secondary-level,record rajasthan-cet-senior-secondary-level
rajasthan cet graduate signature size,exam-file-size,informational,en,1,/exam/rajasthan-cet-graduate-level/rules,explains,rajasthan-cet-graduate-level,record rajasthan-cet-graduate-level
rajasthan cet signature size,exam-file-size,informational,en,1,/exam/rajasthan-cet-senior-secondary-level/rules,explains,rajasthan-cet-senior-secondary-level,record rajasthan-cet-senior-secondary-level
rajasthan grade 4 signature size,exam-file-size,informational,en,1,/exam/rajasthan-grade-iv-recruitment/rules,explains,rajasthan-grade-iv-recruitment,record rajasthan-grade-iv-recruitment
rajasthan patwari signature size,exam-file-size,informational,en,1,/exam/rajasthan-patwari-recruitment/rules,explains,rajasthan-patwari-recruitment,record rajasthan-patwari-recruitment
rajasthan police constable photo size,exam-file-size,informational,en,1,/exam/rajasthan-police-constable-recruitment/rules,explains,rajasthan-police-constable-recruitment,record rajasthan-police-constable-recruitment
rajasthan police constable signature size,exam-file-size,informational,en,1,/exam/rajasthan-police-constable-recruitment/rules,explains,rajasthan-police-constable-recruitment,record rajasthan-police-constable-recruitment
rajasthan police photo size,exam-file-size,informational,en,1,/exam/rajasthan-police-constable-recruitment/rules,explains,rajasthan-police-constable-recruitment,record rajasthan-police-constable-recruitment
rajasthan police signature size,exam-file-size,informational,en,1,/exam/rajasthan-police-constable-recruitment/rules,explains,rajasthan-police-constable-recruitment,record rajasthan-police-constable-recruitment
rajasthan pre deled photo size,exam-file-size,informational,en,1,/exam/rajasthan-pre-d-el-ed-examination-bstc/rules,explains,rajasthan-pre-d-el-ed-examination-bstc,record rajasthan-pre-d-el-ed-examination-bstc
rajasthan pre deled signature size,exam-file-size,informational,en,1,/exam/rajasthan-pre-d-el-ed-examination-bstc/rules,explains,rajasthan-pre-d-el-ed-examination-bstc,record rajasthan-pre-d-el-ed-examination-bstc
rajasthan psc photo size,exam-file-size,informational,en,1,/exam/rpsc-online-application/rules,explains,rpsc-online-application,record rpsc-online-application
rajasthan psc signature size,exam-file-size,informational,en,1,/exam/rpsc-online-application/rules,explains,rpsc-online-application,record rpsc-online-application
rajasthan ptet photo size,exam-file-size,informational,en,1,/exam/rajasthan-pre-teacher-education-test/rules,explains,rajasthan-pre-teacher-education-test,record rajasthan-pre-teacher-education-test
rajasthan ptet signature size,exam-file-size,informational,en,1,/exam/rajasthan-pre-teacher-education-test/rules,explains,rajasthan-pre-teacher-education-test,record rajasthan-pre-teacher-education-test
rajasthan tet photo size,exam-file-size,informational,en,1,/exam/rajasthan-eligibility-examination-for-teachers-reet/rules,explains,rajasthan-eligibility-examination-for-teachers-reet,record rajasthan-eligibility-examination-for-teachers-reet
rajasthan tet signature size,exam-file-size,informational,en,1,/exam/rajasthan-eligibility-examination-for-teachers-reet/rules,explains,rajasthan-eligibility-examination-for-teachers-reet,record rajasthan-eligibility-examination-for-teachers-reet
rbi assistant photo size,exam-file-size,informational,en,1,/exam/rbi-assistant-panel-year-2025/rules,explains,rbi-assistant-panel-year-2025,record rbi-assistant-panel-year-2025
rbi assistant signature size,exam-file-size,informational,en,1,/exam/rbi-assistant-panel-year-2025/rules,explains,rbi-assistant-panel-year-2025,record rbi-assistant-panel-year-2025
rbi grade b photo size,exam-file-size,informational,en,1,/exam/rbi-officers-in-grade-b-2026/rules,explains,rbi-officers-in-grade-b-2026,record rbi-officers-in-grade-b-2026
rbi grade b signature size,exam-file-size,informational,en,1,/exam/rbi-officers-in-grade-b-2026/rules,explains,rbi-officers-in-grade-b-2026,record rbi-officers-in-grade-b-2026
rbi officer grade b photo size,exam-file-size,informational,en,1,/exam/rbi-officers-in-grade-b-2026/rules,explains,rbi-officers-in-grade-b-2026,record rbi-officers-in-grade-b-2026
rbi officer grade b signature size,exam-file-size,informational,en,1,/exam/rbi-officers-in-grade-b-2026/rules,explains,rbi-officers-in-grade-b-2026,record rbi-officers-in-grade-b-2026
reet photo size,exam-file-size,informational,en,1,/exam/rajasthan-eligibility-examination-for-teachers-reet/rules,explains,rajasthan-eligibility-examination-for-teachers-reet,record rajasthan-eligibility-examination-for-teachers-reet
reet signature size,exam-file-size,informational,en,1,/exam/rajasthan-eligibility-examination-for-teachers-reet/rules,explains,rajasthan-eligibility-examination-for-teachers-reet,record rajasthan-eligibility-examination-for-teachers-reet
ro aro photo size,exam-file-size,informational,en,1,/exam/uppsc-review-officer-assistant-review-officer/rules,explains,uppsc-review-officer-assistant-review-officer,record uppsc-review-officer-assistant-review-officer
ro aro signature size,exam-file-size,informational,en,1,/exam/uppsc-review-officer-assistant-review-officer/rules,explains,uppsc-review-officer-assistant-review-officer,record uppsc-review-officer-assistant-review-officer
rpf photo size,exam-file-size,informational,en,1,/exam/rpf-constable/rules,explains,rpf-constable,record rpf-constable
rpf si photo size,exam-file-size,informational,en,1,/exam/rpf-sub-inspector/rules,explains,rpf-sub-inspector,record rpf-sub-inspector
rpf si signature size,exam-file-size,informational,en,1,/exam/rpf-sub-inspector/rules,explains,rpf-sub-inspector,record rpf-sub-inspector
rpf signature size,exam-file-size,informational,en,1,/exam/rpf-constable/rules,explains,rpf-constable,record rpf-constable
rpsc photo size,exam-file-size,informational,en,1,/exam/rpsc-online-application/rules,explains,rpsc-online-application,record rpsc-online-application
rpsc signature size,exam-file-size,informational,en,1,/exam/rpsc-online-application/rules,explains,rpsc-online-application,record rpsc-online-application
rrb group d photo size,exam-file-size,informational,en,1,/exam/rrb-level-1-posts-cen-08-2024/rules,explains,rrb-level-1-posts-cen-08-2024,record rrb-level-1-posts-cen-08-2024
rrb group d signature size,exam-file-size,informational,en,1,/exam/rrb-level-1-posts-cen-08-2024/rules,explains,rrb-level-1-posts-cen-08-2024,record rrb-level-1-posts-cen-08-2024
rrb je signature size,exam-file-size,informational,en,1,/exam/rrb-je-dms-cma/rules,explains,rrb-je-dms-cma,record rrb-je-dms-cma
rrb junior engineer signature size,exam-file-size,informational,en,1,/exam/rrb-je-dms-cma/rules,explains,rrb-je-dms-cma,record rrb-je-dms-cma
rrb level 1 photo size,exam-file-size,informational,en,1,/exam/rrb-level-1-posts-cen-08-2024/rules,explains,rrb-level-1-posts-cen-08-2024,record rrb-level-1-posts-cen-08-2024
rrb level 1 signature size,exam-file-size,informational,en,1,/exam/rrb-level-1-posts-cen-08-2024/rules,explains,rrb-level-1-posts-cen-08-2024,record rrb-level-1-posts-cen-08-2024
rrb ministerial photo size,exam-file-size,informational,en,1,/exam/rrb-ministerial-and-isolated-categories/rules,explains,rrb-ministerial-and-isolated-categories,record rrb-ministerial-and-isolated-categories
rrb ministerial signature size,exam-file-size,informational,en,1,/exam/rrb-ministerial-and-isolated-categories/rules,explains,rrb-ministerial-and-isolated-categories,record rrb-ministerial-and-isolated-categories
rrb ntpc photo size,exam-file-size,informational,en,1,/exam/rrb-ntpc-graduate-cen-05-2024/rules,explains,rrb-ntpc-graduate-cen-05-2024,record rrb-ntpc-graduate-cen-05-2024
rrb ntpc signature size,exam-file-size,informational,en,1,/exam/rrb-ntpc-graduate-cen-05-2024/rules,explains,rrb-ntpc-graduate-cen-05-2024,record rrb-ntpc-graduate-cen-05-2024
rrb paramedical signature size,exam-file-size,informational,en,1,/exam/rrb-paramedical-categories/rules,explains,rrb-paramedical-categories,record rrb-paramedical-categories
rsmssb grade iv signature size,exam-file-size,informational,en,1,/exam/rajasthan-grade-iv-recruitment/rules,explains,rajasthan-grade-iv-recruitment,record rajasthan-grade-iv-recruitment
rssb cet graduate level signature size,exam-file-size,informational,en,1,/exam/rajasthan-cet-graduate-level/rules,explains,rajasthan-cet-graduate-level,record rajasthan-cet-graduate-level
rssb cet senior secondary signature size,exam-file-size,informational,en,1,/exam/rajasthan-cet-senior-secondary-level/rules,explains,rajasthan-cet-senior-secondary-level,record rajasthan-cet-senior-secondary-level
rssb grade iv signature size,exam-file-size,informational,en,1,/exam/rajasthan-grade-iv-recruitment/rules,explains,rajasthan-grade-iv-recruitment,record rajasthan-grade-iv-recruitment
rssb patwari signature size,exam-file-size,informational,en,1,/exam/rajasthan-patwari-recruitment/rules,explains,rajasthan-patwari-recruitment,record rajasthan-patwari-recruitment
sainik school entrance photo size,exam-file-size,informational,en,1,/exam/all-india-sainik-schools-entrance-examination/rules,explains,all-india-sainik-schools-entrance-examination,record all-india-sainik-schools-entrance-examination
sainik school entrance signature size,exam-file-size,informational,en,1,/exam/all-india-sainik-schools-entrance-examination/rules,explains,all-india-sainik-schools-entrance-examination,record all-india-sainik-schools-entrance-examination
sbi clerk photo size,exam-file-size,informational,en,1,/exam/sbi-junior-associates-2025/rules,explains,sbi-junior-associates-2025,record sbi-junior-associates-2025
sbi clerk signature size,exam-file-size,informational,en,1,/exam/sbi-junior-associates-2025/rules,explains,sbi-junior-associates-2025,record sbi-junior-associates-2025
sbi ja photo size,exam-file-size,informational,en,1,/exam/sbi-junior-associates-2025/rules,explains,sbi-junior-associates-2025,record sbi-junior-associates-2025
sbi ja signature size,exam-file-size,informational,en,1,/exam/sbi-junior-associates-2025/rules,explains,sbi-junior-associates-2025,record sbi-junior-associates-2025
sbi junior associate photo size,exam-file-size,informational,en,1,/exam/sbi-junior-associates-2025/rules,explains,sbi-junior-associates-2025,record sbi-junior-associates-2025
sbi junior associate signature size,exam-file-size,informational,en,1,/exam/sbi-junior-associates-2025/rules,explains,sbi-junior-associates-2025,record sbi-junior-associates-2025
sbi po photo size,exam-file-size,informational,en,1,/exam/sbi-probationary-officers-2025/rules,explains,sbi-probationary-officers-2025,record sbi-probationary-officers-2025
sbi po signature size,exam-file-size,informational,en,1,/exam/sbi-probationary-officers-2025/rules,explains,sbi-probationary-officers-2025,record sbi-probationary-officers-2025
sbi probationary officer photo size,exam-file-size,informational,en,1,/exam/sbi-probationary-officers-2025/rules,explains,sbi-probationary-officers-2025,record sbi-probationary-officers-2025
sbi probationary officer signature size,exam-file-size,informational,en,1,/exam/sbi-probationary-officers-2025/rules,explains,sbi-probationary-officers-2025,record sbi-probationary-officers-2025
selection post phase 13 signature size,exam-file-size,informational,en,1,/exam/ssc-selection-post-phase-xiii/rules,explains,ssc-selection-post-phase-xiii,record ssc-selection-post-phase-xiii
slst photo size,exam-file-size,informational,en,1,/exam/west-bengal-school-service-commission-slst-assistant-teacher-recruitment/rules,explains,west-bengal-school-service-commission-slst-assistant-teacher-recruitment,record west-bengal-school-service-commission-slst-assistant-teacher-recruitment
ssc 10+2 photo size,exam-file-size,informational,en,1,/exam/ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture/rules,explains,ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture,record ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture
ssc 10+2 signature size,exam-file-size,informational,en,1,/exam/ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture/rules,explains,ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture,record ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture
ssc cgl photo size,exam-file-size,informational,en,1,/exam/ssc-combined-graduate-level-examination-2026-live-capture/rules,explains,ssc-combined-graduate-level-examination-2026-live-capture,record ssc-combined-graduate-level-examination-2026-live-capture
ssc cgl signature size,exam-file-size,informational,en,1,/exam/ssc-combined-graduate-level-examination-2026-live-capture/rules,explains,ssc-combined-graduate-level-examination-2026-live-capture,record ssc-combined-graduate-level-examination-2026-live-capture
ssc chsl photo size,exam-file-size,informational,en,1,/exam/ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture/rules,explains,ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture,record ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture
ssc chsl signature size,exam-file-size,informational,en,1,/exam/ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture/rules,explains,ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture,record ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture
ssc constable gd photo size,exam-file-size,informational,en,1,/exam/ssc-constable-gd-examination-2025-live-capture/rules,explains,ssc-constable-gd-examination-2025-live-capture,record ssc-constable-gd-examination-2025-live-capture
ssc constable gd signature size,exam-file-size,informational,en,1,/exam/ssc-constable-gd-examination-2025-live-capture/rules,explains,ssc-constable-gd-examination-2025-live-capture,record ssc-constable-gd-examination-2025-live-capture
ssc cpo signature size,exam-file-size,informational,en,1,/exam/ssc-sub-inspector-in-delhi-police-and-capfs-examination/rules,explains,ssc-sub-inspector-in-delhi-police-and-capfs-examination,record ssc-sub-inspector-in-delhi-police-and-capfs-examination
ssc gd photo size,exam-file-size,informational,en,1,/exam/ssc-constable-gd-examination-2025-live-capture/rules,explains,ssc-constable-gd-examination-2025-live-capture,record ssc-constable-gd-examination-2025-live-capture
ssc gd signature size,exam-file-size,informational,en,1,/exam/ssc-constable-gd-examination-2025-live-capture/rules,explains,ssc-constable-gd-examination-2025-live-capture,record ssc-constable-gd-examination-2025-live-capture
ssc havaldar photo size,exam-file-size,informational,en,1,/exam/ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture/rules,explains,ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture,record ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture
ssc havaldar signature size,exam-file-size,informational,en,1,/exam/ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture/rules,explains,ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture,record ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture
ssc je signature size,exam-file-size,informational,en,1,/exam/ssc-junior-engineer-examination/rules,explains,ssc-junior-engineer-examination,record ssc-junior-engineer-examination
ssc junior engineer signature size,exam-file-size,informational,en,1,/exam/ssc-junior-engineer-examination/rules,explains,ssc-junior-engineer-examination,record ssc-junior-engineer-examination
ssc mts photo size,exam-file-size,informational,en,1,/exam/ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture/rules,explains,ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture,record ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture
ssc mts signature size,exam-file-size,informational,en,1,/exam/ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture/rules,explains,ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture,record ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture
ssc phase 13 signature size,exam-file-size,informational,en,1,/exam/ssc-selection-post-phase-xiii/rules,explains,ssc-selection-post-phase-xiii,record ssc-selection-post-phase-xiii
ssc selection post signature size,exam-file-size,informational,en,1,/exam/ssc-selection-post-phase-xiii/rules,explains,ssc-selection-post-phase-xiii,record ssc-selection-post-phase-xiii
ssc si signature size,exam-file-size,informational,en,1,/exam/ssc-sub-inspector-in-delhi-police-and-capfs-examination/rules,explains,ssc-sub-inspector-in-delhi-police-and-capfs-examination,record ssc-sub-inspector-in-delhi-police-and-capfs-examination
ssc steno signature size,exam-file-size,informational,en,1,/exam/ssc-stenographer-grade-c-d-examination/rules,explains,ssc-stenographer-grade-c-d-examination,record ssc-stenographer-grade-c-d-examination
ssc stenographer signature size,exam-file-size,informational,en,1,/exam/ssc-stenographer-grade-c-d-examination/rules,explains,ssc-stenographer-grade-c-d-examination,record ssc-stenographer-grade-c-d-examination
stet bihar photo size,exam-file-size,informational,en,1,/exam/bihar-secondary-teacher-eligibility-test/rules,explains,bihar-secondary-teacher-eligibility-test,record bihar-secondary-teacher-eligibility-test
stet bihar signature size,exam-file-size,informational,en,1,/exam/bihar-secondary-teacher-eligibility-test/rules,explains,bihar-secondary-teacher-eligibility-test,record bihar-secondary-teacher-eligibility-test
telangana dsc photo size,exam-file-size,informational,en,1,/exam/telangana-dsc-teacher-recruitment/rules,explains,telangana-dsc-teacher-recruitment,record telangana-dsc-teacher-recruitment
telangana dsc signature size,exam-file-size,informational,en,1,/exam/telangana-dsc-teacher-recruitment/rules,explains,telangana-dsc-teacher-recruitment,record telangana-dsc-teacher-recruitment
telangana eamcet photo size,exam-file-size,informational,en,1,/exam/tg-eapcet/rules,explains,tg-eapcet,record tg-eapcet
telangana eamcet signature size,exam-file-size,informational,en,1,/exam/tg-eapcet/rules,explains,tg-eapcet,record tg-eapcet
telangana group i photo size,exam-file-size,informational,en,1,/exam/tgpsc-group-i-services-examination/rules,explains,tgpsc-group-i-services-examination,record tgpsc-group-i-services-examination
telangana group i signature size,exam-file-size,informational,en,1,/exam/tgpsc-group-i-services-examination/rules,explains,tgpsc-group-i-services-examination,record tgpsc-group-i-services-examination
telangana group ii photo size,exam-file-size,informational,en,1,/exam/tgpsc-group-ii-services-examination/rules,explains,tgpsc-group-ii-services-examination,record tgpsc-group-ii-services-examination
telangana group ii signature size,exam-file-size,informational,en,1,/exam/tgpsc-group-ii-services-examination/rules,explains,tgpsc-group-ii-services-examination,record tgpsc-group-ii-services-examination
telangana group iii photo size,exam-file-size,informational,en,1,/exam/tgpsc-group-iii-services-examination/rules,explains,tgpsc-group-iii-services-examination,record tgpsc-group-iii-services-examination
telangana group iii signature size,exam-file-size,informational,en,1,/exam/tgpsc-group-iii-services-examination/rules,explains,tgpsc-group-iii-services-examination,record tgpsc-group-iii-services-examination
telangana group iv photo size,exam-file-size,informational,en,1,/exam/tspsc-group-iv-services/rules,explains,tspsc-group-iv-services,record tspsc-group-iv-services
telangana group iv signature size,exam-file-size,informational,en,1,/exam/tspsc-group-iv-services/rules,explains,tspsc-group-iv-services,record tspsc-group-iv-services
telangana polytechnic photo size,exam-file-size,informational,en,1,/exam/tg-ts-polycet/rules,explains,tg-ts-polycet,record tg-ts-polycet
telangana polytechnic signature size,exam-file-size,informational,en,1,/exam/tg-ts-polycet/rules,explains,tg-ts-polycet,record tg-ts-polycet
telangana tet photo size,exam-file-size,informational,en,1,/exam/telangana-teacher-eligibility-test-tg-tet/rules,explains,telangana-teacher-eligibility-test-tg-tet,record telangana-teacher-eligibility-test-tg-tet
telangana tet signature size,exam-file-size,informational,en,1,/exam/telangana-teacher-eligibility-test-tg-tet/rules,explains,telangana-teacher-eligibility-test-tg-tet,record telangana-teacher-eligibility-test-tg-tet
tg dsc photo size,exam-file-size,informational,en,1,/exam/telangana-dsc-teacher-recruitment/rules,explains,telangana-dsc-teacher-recruitment,record telangana-dsc-teacher-recruitment
tg dsc signature size,exam-file-size,informational,en,1,/exam/telangana-dsc-teacher-recruitment/rules,explains,telangana-dsc-teacher-recruitment,record telangana-dsc-teacher-recruitment
tg polycet photo size,exam-file-size,informational,en,1,/exam/tg-ts-polycet/rules,explains,tg-ts-polycet,record tg-ts-polycet
tg polycet signature size,exam-file-size,informational,en,1,/exam/tg-ts-polycet/rules,explains,tg-ts-polycet,record tg-ts-polycet
tg tet photo size,exam-file-size,informational,en,1,/exam/telangana-teacher-eligibility-test-tg-tet/rules,explains,telangana-teacher-eligibility-test-tg-tet,record telangana-teacher-eligibility-test-tg-tet
tg tet signature size,exam-file-size,informational,en,1,/exam/telangana-teacher-eligibility-test-tg-tet/rules,explains,telangana-teacher-eligibility-test-tg-tet,record telangana-teacher-eligibility-test-tg-tet
tgpsc group 1 photo size,exam-file-size,informational,en,1,/exam/tgpsc-group-i-services-examination/rules,explains,tgpsc-group-i-services-examination,record tgpsc-group-i-services-examination
tgpsc group 1 signature size,exam-file-size,informational,en,1,/exam/tgpsc-group-i-services-examination/rules,explains,tgpsc-group-i-services-examination,record tgpsc-group-i-services-examination
tgpsc group 2 photo size,exam-file-size,informational,en,1,/exam/tgpsc-group-ii-services-examination/rules,explains,tgpsc-group-ii-services-examination,record tgpsc-group-ii-services-examination
tgpsc group 2 signature size,exam-file-size,informational,en,1,/exam/tgpsc-group-ii-services-examination/rules,explains,tgpsc-group-ii-services-examination,record tgpsc-group-ii-services-examination
tgpsc group 3 photo size,exam-file-size,informational,en,1,/exam/tgpsc-group-iii-services-examination/rules,explains,tgpsc-group-iii-services-examination,record tgpsc-group-iii-services-examination
tgpsc group 3 signature size,exam-file-size,informational,en,1,/exam/tgpsc-group-iii-services-examination/rules,explains,tgpsc-group-iii-services-examination,record tgpsc-group-iii-services-examination
tnpsc ccse iv photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-iv-group-iv-services/rules,explains,tnpsc-combined-civil-services-examination-iv-group-iv-services,record tnpsc-combined-civil-services-examination-iv-group-iv-services
tnpsc ccse iv signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-iv-group-iv-services/rules,explains,tnpsc-combined-civil-services-examination-iv-group-iv-services,record tnpsc-combined-civil-services-examination-iv-group-iv-services
tnpsc combined technical services photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-technical-services-examination-2025/rules,explains,tnpsc-combined-technical-services-examination-2025,record tnpsc-combined-technical-services-examination-2025
tnpsc combined technical services signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-technical-services-examination-2025/rules,explains,tnpsc-combined-technical-services-examination-2025,record tnpsc-combined-technical-services-examination-2025
tnpsc cts photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-technical-services-examination-2025/rules,explains,tnpsc-combined-technical-services-examination-2025,record tnpsc-combined-technical-services-examination-2025
tnpsc cts signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-technical-services-examination-2025/rules,explains,tnpsc-combined-technical-services-examination-2025,record tnpsc-combined-technical-services-examination-2025
tnpsc group 1 photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-i-group-i/rules,explains,tnpsc-combined-civil-services-examination-i-group-i,record tnpsc-combined-civil-services-examination-i-group-i
tnpsc group 1 signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-i-group-i/rules,explains,tnpsc-combined-civil-services-examination-i-group-i,record tnpsc-combined-civil-services-examination-i-group-i
tnpsc group 2 photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-ii-group-ii-iia/rules,explains,tnpsc-combined-civil-services-examination-ii-group-ii-iia,record tnpsc-combined-civil-services-examination-ii-group-ii-iia
tnpsc group 2 signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-ii-group-ii-iia/rules,explains,tnpsc-combined-civil-services-examination-ii-group-ii-iia,record tnpsc-combined-civil-services-examination-ii-group-ii-iia
tnpsc group 2a photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-ii-group-ii-iia/rules,explains,tnpsc-combined-civil-services-examination-ii-group-ii-iia,record tnpsc-combined-civil-services-examination-ii-group-ii-iia
tnpsc group 2a signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-ii-group-ii-iia/rules,explains,tnpsc-combined-civil-services-examination-ii-group-ii-iia,record tnpsc-combined-civil-services-examination-ii-group-ii-iia
tnpsc group 4 photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-iv-group-iv-services/rules,explains,tnpsc-combined-civil-services-examination-iv-group-iv-services,record tnpsc-combined-civil-services-examination-iv-group-iv-services
tnpsc group 4 signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-iv-group-iv-services/rules,explains,tnpsc-combined-civil-services-examination-iv-group-iv-services,record tnpsc-combined-civil-services-examination-iv-group-iv-services
tnpsc group i photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-i-group-i/rules,explains,tnpsc-combined-civil-services-examination-i-group-i,record tnpsc-combined-civil-services-examination-i-group-i
tnpsc group i signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-i-group-i/rules,explains,tnpsc-combined-civil-services-examination-i-group-i,record tnpsc-combined-civil-services-examination-i-group-i
tnpsc group ii photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-ii-group-ii-iia/rules,explains,tnpsc-combined-civil-services-examination-ii-group-ii-iia,record tnpsc-combined-civil-services-examination-ii-group-ii-iia
tnpsc group ii signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-ii-group-ii-iia/rules,explains,tnpsc-combined-civil-services-examination-ii-group-ii-iia,record tnpsc-combined-civil-services-examination-ii-group-ii-iia
